Name 1,Name 2
維克托·伊曼紐爾三世,维托里奥·埃马努埃莱三世
大孔代,路易二世·德·波旁 (孔代亲王)
孔代大帝,路易二世·德·波旁 (孔代亲王)
孝钦显皇后,慈禧太后
謝瓦納茲,爱德华·谢瓦尔德纳泽
阿凡提 (人物),纳斯尔丁
文妲·布朗,拉文德·布朗
山口淑子,李香蘭
李堯棠,巴金
梅特涅,克萊門斯·梅特涅
鮫島純也,小泉纯也
最上義姬,義姬
佛地魔,伏地魔
熊彼得,约瑟夫·熊彼特
第一代教會三柱石,聖教三柱石
伊利沙伯二世,伊丽莎白二世
弘農王,劉辯
汉少帝辩,劉辯
杨升庵,杨慎
聂斯托里,聶斯脫里
阿里乌斯,阿利烏
愛彌兒·波萊爾,埃米尔·博雷尔
洛尔迦,费德里戈·加西亚·洛尔卡
亚伦,亞倫
刘易斯·利比,路易斯·利比
宫泽理惠,宮澤理惠
罗莎·李·帕克斯,羅莎·帕克斯
江譽鏐,南海十三郎
加里波底,朱塞佩·加里波底
馮·紐曼,约翰·冯·诺伊曼
温思顿·丘吉尔,温斯顿·丘吉尔
赛墨勒,塞墨勒
易斯玛尼,以实玛利
祝融氏,祝融
第一人稱,汉语人称代词
天海佑希,天海祐希
公输般,鲁班
天妃,媽祖
磯法,西門彼得
略薩,马里奥·巴尔加斯·略萨
李祝,唐哀帝
約翰二十三世,若望二十三世
夏亚,夏亞·阿茲納布爾
馬沙,夏亞·阿茲納布爾
柯特罗大尉,夏亞·阿茲納布爾
卡斯巴尔·雷姆·戴肯,夏亞·阿茲納布爾
約翰 (門徒),約翰 (使徒)
方安生,陳方安生
梅克尔,安格拉·默克爾
阮佩儀,阮小儀
卡爾·多尼茲,卡尔·邓尼茨
陈方安生,陳方安生
江南四大才子,吴中四才子
韋家晴,陳志雲
馮紐曼,约翰·冯·诺伊曼
彼拉多,本丟·彼拉多
安格拉·梅克尔,安格拉·默克爾
元定宗,贵由
许逊崇拜,许逊
李世绩,李世勣
李勣,李世勣
劉表,刘表
犹大 (雅各第四子),猶大 (創世記)
長宗我部盛親,长宗我部盛亲
拉贾帕克萨,马欣达·拉贾帕克萨
马欣达·拉贾帕克塞,马欣达·拉贾帕克萨
元睿宗,拖雷
法蘭茲.雲.柏賓,弗朗茨·馮·帕彭
關優子,宮村優子
黃帝軒轅氏,黄帝
安吉拉·默克尔,安格拉·默克爾
安格拉·多萝西娅·默克尔,安格拉·默克爾
理查·史托曼,理查德·斯托曼
耶律洪基,辽道宗
安德羅波夫,尤里·弗拉基米罗维奇·安德罗波夫
列奥尼德·伊利伊奇·勃列日涅夫,列昂尼德·伊里奇·勃列日涅夫
李秉憲,李炳憲
高后,吕雉
晏子,晏婴
西楚霸王,项羽
聖大雅各伯,雅各 (西庇太的兒子)
达斯·维德,達斯·維達
克瓦多羅·巴吉納,夏亞·阿茲納布爾
古華多羅,夏亞·阿茲納布爾
汉初三杰,漢初三傑
聖瑪竇,馬太
聖若望,約翰 (使徒)
夏亞·阿茲納布魯,夏亞·阿茲納布爾
庫瓦托洛·巴吉納,夏亞·阿茲納布爾
本尼狄克十六世,本篤十六世
木下藤吉郎,丰臣秀吉
阿尔发公爵,费尔南多·阿尔瓦雷斯·德·托莱多，第三代阿尔瓦公爵
费尔南多·阿尔瓦雷斯·德·托莱多,费尔南多·阿尔瓦雷斯·德·托莱多，第三代阿尔瓦公爵
周总理,周恩来
聖伯多祿,西門彼得
毛利胜永,毛利勝永
黄歇,春申君
武后,武则天
阿斯兰·扎拉,阿斯兰·萨拉
狄托,约瑟普·布罗兹·铁托
萊斯,康多莉扎·赖斯
罗伯特·爱德华·李,羅伯特·李
飞鸟真,真·飛鳥
歐比王,歐比王·肯諾比
唐宗漢,唐鳳
约瑟夫·戈培尔,約瑟夫·戈培爾
伍才,伍廷芳
便西拉,耶稣·便·西拉
赤色彗星,夏亞·阿茲納布爾
瑪哈維拉,笩駄摩那
莱娅·奥加纳,莉亞公主
安纳金·天行者,達斯·維達
莫德尔,瓦尔特·莫德尔
鲁缅采夫,彼得·魯緬采夫
芬妮亞當,芬妮·亞當
芬妮·阿尔丹,芬妮·亞當
范妮·阿尔丹,芬妮·亞當
漢後少帝 (東漢),劉辯
后蜀后主,孟昶
后周太祖,郭威
南汉高祖,劉龑
金衛紹王,完颜永济
完顏永濟,完颜永济
大理保定帝,段正明
后晋高祖,石敬瑭
后汉高祖,劉知遠
吴会稽王,孫亮
曹魏齐王,曹芳
西辽德宗,耶律大石
后蜀高祖,孟知祥
吕望,太公望
威拉得利比,威拉得·利比
李昰應,兴宣大院君
晉武帝,司馬炎
冯·法金汉,埃里希·馮·法金漢
法金汉,埃里希·馮·法金漢
冯·法尔根汉,埃里希·馮·法金漢
法尔根汉,埃里希·馮·法金漢
卡蘿,芙烈達·卡蘿
贾后,賈南風
莱昂内尔·梅西,利昂内尔·梅西
卡扎菲,穆阿迈尔·卡扎菲
临时执政,中華民國大總統
中华民国陆海军大元帅,中華民國大總統
蔺相如,藺相如
黑武士,達斯·維達
波諾,博诺
年度风云人物,時代年度風雲人物
邓尼茨,卡尔·邓尼茨
年度人物,時代年度風雲人物
帕思巴,八思巴
鮑林,萊納斯·鮑林
泡令,萊納斯·鮑林
王建 (高麗),高麗太祖
贝利亚,拉夫连季·帕夫洛维奇·贝利亚
真纳,穆罕默德·阿里·真納
李进忠,魏忠贤
皇后美智子,美智子
臨時大總統,中華民國大總統
治國八老,中共八大元老
斯蒂夫·乔布斯,史蒂夫·乔布斯
句踐,勾践
韓世忠,韩世忠
天后娘娘,媽祖
達斯魔,達斯·魔
畢友,畢華流
斯文侯,郇和
西丽玛沃·班达拉奈克夫人,西丽玛沃·班达拉奈克
赵治勋,趙治勳
哈希姆王朝,哈希姆家族
方智怡,蔣方智怡
土肥原賢二,土肥原贤二
孛兒只斤妥歡貼睦爾,元順帝
小萝卜头,宋振中
拿破崙一世,拿破仑一世
拿破崙大帝,拿破仑一世
樸鼎查,砵甸乍
萧斯塔科维奇,德米特里·德米特里耶维奇·肖斯塔科维奇
荣誉国民,榮譽國民
和熹邓皇后,和熹皇后
后汉高祖刘知远,劉知遠
后晋高祖石敬瑭,石敬瑭
包玉刚,包玉剛
日吉丸,丰臣秀吉
約翰·寇帝斯·荷姆斯,約翰·侯爾姆斯
马戛尔尼,喬治·馬戛爾尼，第一代馬戛爾尼伯爵
戈林,赫尔曼·戈林
卡爾馬·薩比,薩比家
迪金·索德·薩比,薩比家
基連·薩比,薩比家
德茲魯·薩比,薩比家
琪西莉亞·薩比,薩比家
德金·索多·薩比,薩比家
基西利亞·薩比,薩比家
沙斯羅·薩比,薩比家
德茲爾·薩比,薩比家
米奈笆·拉歐·薩比,薩比家
娜莉絲·薩比,薩比家
瑟娜·薩比,薩比家
葛雷米·托托,薩比家
普露茲,薩比家
愛露比·普露,薩比家
马戛尔尼使团,喬治·馬戛爾尼，第一代馬戛爾尼伯爵
米妮芭·薩比,薩比家
克萊蒂妮斯翠,克吕泰涅斯特拉
中華民國臨時大總統,中華民國大總統
葉啟田,葉憲修
日波益西,日波益西仁波切
尤里·佛拉基米罗维奇·安德罗波夫,尤里·弗拉基米罗维奇·安德罗波夫
英雄主義,英雄
轩辕,黄帝
梁任公,梁启超
J. R. R. 托爾金,J·R·R·托尔金
喬治·歐威爾,乔治·奥威尔
腐田,福田己津央
吉罗,亨利·吉罗
安吉拉·梅克尔,安格拉·默克爾
仲間由紀惠,仲间由纪惠
阿斐爾的兒子雅各伯,雅各 (亞勒腓的兒子)
基西莉亞·薩比,薩比家
赖山德尔,吕山德
柯尔培尔,让-巴普蒂斯特·柯尔贝尔
让·巴普蒂斯特·柯尔贝,让-巴普蒂斯特·柯尔贝尔
让·巴普蒂斯特·柯尔贝尔,让-巴普蒂斯特·柯尔贝尔
柯尔贝尔,让-巴普蒂斯特·柯尔贝尔
湖南少年歌,杨度
長島茂雄,長嶋茂雄
梁淑怡,周梁淑怡
嬴婴,子婴
高樹瑪麗亞,高树玛利亚
孟青山,嘎达梅林
沃尔夫冈·冯·里希特霍芬,沃尔弗拉姆·冯·里希特霍芬
秀策,本因坊秀策
巴琪莉,蜜雪兒·巴切萊
米歇尔·巴切莱特,蜜雪兒·巴切萊
默多克,鲁伯特·默多克
魯珀特·梅鐸,鲁伯特·默多克
島谷瞳,岛谷瞳
费因曼,理查德·費曼
陈震 (民国),陈震 (中华人民共和国)
費因曼,理查德·費曼
斎藤千和,斋藤千和
苏氏三父子,三苏
克里蒙梭,乔治·克列孟梭
方孝儒,方孝孺
总市长,市长
美猴王,孙悟空
孙行者,孙悟空
劉繼興,劉鋹
卡隆,卡戎
唐高祖李渊,李渊
元世祖忽必烈,忽必烈
元顺帝妥欢贴睦尔,元順帝
汉高祖刘邦,刘邦
汉昭烈帝刘备,刘备
后周太祖郭威,郭威
阿合马,阿合馬
马林科夫,格奥尔基·马克西米利安诺维奇·马林科夫
清废帝,溥仪
堀江貴文,堀江贵文
斯塔克,约翰内斯·斯塔克
金鎰喆,金一哲
罗生特,雅各布·罗森菲尔德
弗雷德里克·亨德里克,腓特烈·亨利
宮澤里惠,宮澤理惠
伍庭芳,伍廷芳
丹尼·克利维,科林·克里维
吳文欽,吳念真
阿加西,安德烈·阿加西
徐娘半老,徐昭佩
波卡洪塔斯,宝嘉康蒂
沈葆禎,沈葆楨
卡佳里·尤拉·阿斯哈,卡嘉莉·尤拉·阿斯哈
羽柴秀長,豐臣秀長
大雅各伯,雅各 (西庇太的兒子)
亞勒腓的兒子雅各,雅各 (亞勒腓的兒子)
門徒腓力,腓力 (使徒)
安吉丽娜·茱莉,安吉丽娜·朱莉
聖雅各 (亞勒腓的兒子),雅各 (亞勒腓的兒子)
托马斯·佩因,托马斯·潘恩
霍華德·史特林,霍华德·斯金格
奥菲斯,俄耳甫斯
韓寒,韩寒
王丹 (民运人士),王丹
孙正义,孫正義
克呂滕涅斯特拉,克吕泰涅斯特拉
張志民,張帝
竺道生,道生
汪精衛,汪精卫
秦二世胡亥,秦二世
阮爱国,胡志明
阿巴莫域治,罗曼·阿尔卡季耶维奇·阿布拉莫维奇
鄉廣美,乡裕美
陈懋平,三毛 (作家)
歐羅芭,欧罗巴
美狄婭,美狄亞
奧爾甫斯,俄耳甫斯
纳赛尔·穆罕默德·萨巴赫,纳赛尔·穆罕默德·艾哈迈德·萨巴赫
盤古,盘古
女媧,女娲
倪柝聲,倪柝声
壽光院,大典侍御方
王嬙,王昭君
吴烈祖,楊渥
后梁郢王,朱友珪
滨崎步,濱崎步
濱崎來美,濱崎步
高樹瑪莉亞,高树玛利亚
时代年度风云人物,時代年度風雲人物
年度風雲人物,時代年度風雲人物
使徒約翰,約翰 (使徒)
吕绍,呂紹
秃发傉檀,禿髮傉檀
劉淑儀,葉劉淑儀
愛新覺羅溥傑,溥傑
施米特,卡尔·施米特
卡尔·施密特,卡尔·施米特
直江兼续,直江兼續
杨行密,楊行密
徐温,徐溫
埃帕米农达,伊巴密濃達
伊巴密浓达,伊巴密濃達
伊巴密農達,伊巴密濃達
伊巴密农达,伊巴密濃達
依巴敏諾達斯,伊巴密濃達
依巴敏诺达斯,伊巴密濃達
埃帕米農達,伊巴密濃達
埃帕敏農達斯,伊巴密濃達
埃帕敏农达斯,伊巴密濃達
艾帕米隆達斯,伊巴密濃達
艾帕米隆达斯,伊巴密濃達
義巴敏諾達古,伊巴密濃達
义巴敏诺达古,伊巴密濃達
埃帕米農達斯,伊巴密濃達
埃帕米农达斯,伊巴密濃達
埃帕米農德,伊巴密濃達
埃帕米农德,伊巴密濃達
马希声,馬希聲
马希萼,馬希萼
马希崇,馬希崇
杨渥,楊渥
刘仁恭,劉仁恭
刘旻,劉旻
高从诲,高從誨
恩斯特·羅姆,恩斯特·罗姆
周保权,周保權
留从效,留從效
留绍镃,留紹鎡
张汉思,張漢思
陈洪进,陳洪進
吉斯林,维德孔·吉斯林
維德孔·吉斯林,维德孔·吉斯林
維吉尼亞·伍爾芙,弗吉尼亚·吴尔夫
漢尼拔·巴卡,汉尼拔
冯国璋,馮國璋
張玄靚,张玄靓
陈其美,陳其美
黃巢,黄巢
王進逵,王逵
錢惟演,钱惟演
劉巖,劉龑
陈果夫,陳果夫
张文远,張遼
张翼德,张飞
赵子龙,赵云
马孟起,马超
郭奉孝,郭嘉
孙仲谋,孙权
魏文长,魏延
徐公明,徐晃
诸葛武侯,诸葛亮
柏高美,朱塞佩·贝尔戈米
上官婉兒,上官婉儿
穆沙拉夫,佩尔韦兹·穆沙拉夫
阿格西,安德烈·阿加西
吴淑珍,吳淑珍
潘朵拉,潘多拉
斯兰斯基,鲁道夫·斯兰斯基
拉依克,拉依克·拉斯洛
葛飾北齋,葛饰北斋
趙沱,赵佗
秦邦宪,博古
苏我虾夷,蘇我蝦夷
国姓爷,鄭成功
黎胥留,黎塞留
貴由,贵由
西伯,周文王
項籍,项羽
項英,项英
蕭何,萧何
先主,刘备
西皇后,慈禧太后
晋武帝,司馬炎
漢尼拔,汉尼拔
赫里索希尔,赫利梭黑
毛人鳳,毛人凤
梭倫,梭伦
納爾遜,霍雷肖·纳尔逊，第一代纳尔逊子爵
霍雷肖·納爾遜,霍雷肖·纳尔逊，第一代纳尔逊子爵
鲍有祥,鮑有祥
綾十行人,綾辻行人
遼道宗,辽道宗
埃德温·奥尔德林,巴兹·奥尔德林
詹姆斯·洛威尔,吉姆·洛弗尔
信那谈比.拉惹勒南,信那谈比·拉惹勒南
亞毛斯,阿摩司
淩統,凌統
來山得,吕山德
美琳達·蓋茲,梅琳達·蓋茲
理查·尼克森,理查德·尼克松
蒋干,蔣幹
徐光啟,徐光启
徐达,徐達
信那谈比拉惹勒南,信那谈比·拉惹勒南
李从珂,李從珂
亞伯蘭,亞伯拉罕
陆象山,陸九淵
雷锋日,雷锋
蜀軍五虎將,五虎将
曹军五虎将,五虎将
梁山五虎將,五虎将
容閎,容闳
公孙鞅,商鞅
安格拉·梅克爾,安格拉·默克爾
安格拉·默克尔,安格拉·默克爾
毛瑞斯莫,阿梅莉·毛瑞斯莫
劉季,刘邦
劉伯承,刘伯承
劉華清,刘华清
新海诚,新海誠
比尔·安德斯,威廉·安德斯
吕后,吕雉
龍雲,龙云
羅榮桓,罗荣桓
矢泽爱,矢澤愛
劉翔,刘翔
松贊幹布,松赞干布
吴大帝,孙权
陆荣廷,陸榮廷
晋惠帝,晉惠帝
司馬衷,晉惠帝
女性化,女性
铁木真,成吉思汗
完颜旻,完颜阿骨打
中岛美雪,中島美雪
柴門文,柴门文
拉克絲·克萊茵,拉克絲·克萊因
理查德·费因曼,理查德·費曼
李察·费因曼,理查德·費曼
伯南克,本·伯南克
中华民国临时大总统,中華民國大總統
卡尔·古斯塔夫·容格,卡尔·荣格
埃里希·魯登道夫,埃里希·鲁登道夫
葉劍英,叶剑英
葉挺,叶挺
燕剌王,安祿山
前田慶次,前田利益
袁项城,袁世凯
片仓景纲,片倉景綱
佐治古尼,佐治·古尼
乔治·克鲁尼,佐治·古尼
喬治·克隆尼,佐治·古尼
菲臘西摩荷夫曼,菲臘·西摩·荷夫曼
木户孝允,木戶孝允
元载,元載
杜凤扬,蔡杜氏
郭子兴,郭子興
韩滉,韓滉
劉金刀,林清
劉安國,林清
麗素慧絲,麗素·慧絲
置鯰龍太郎,置鮎龍太郎
馬可斯,费迪南德·马科斯
莱昂纳多·威廉·迪卡普里奥,莱昂纳多·迪卡普里奥
迪卡普里奥,莱昂纳多·迪卡普里奥
列奥纳多·迪卡普里奥,莱昂纳多·迪卡普里奥
里奥纳多·迪卡普里奥,莱昂纳多·迪卡普里奥
李奥纳多·迪卡普里奥,莱昂纳多·迪卡普里奥
村上义清,村上義清
雷鋒,雷锋
爱田友,愛田由
般雀比拉多,本丟·彼拉多
魯登道夫,埃里希·鲁登道夫
鲁登道夫,埃里希·鲁登道夫
女媧補天,女娲
巴尔加斯·略萨,马里奥·巴尔加斯·略萨
贝卢斯科尼,西尔维奥·贝卢斯科尼
李維-史陀,克勞德·李維-史陀
织田裕二,織田裕二
史提芬·史匹堡,斯蒂芬·斯皮尔伯格
史匹堡,斯蒂芬·斯皮尔伯格
李奧納多·狄卡皮歐,莱昂纳多·迪卡普里奥
蔡孑民,蔡元培
呂洞賓,吕洞宾
关云长,关羽
關聖帝君,关羽
孚佑帝君,吕洞宾
胡北风,胡底
喬治華克布希,乔治·沃克·布什
貝盧斯科尼,西尔维奥·贝卢斯科尼
趙佗,赵佗
劉據,刘据
弥敦,彌敦
尼爾斯·玻耳,尼尔斯·玻尔
尼爾斯·玻爾,尼尔斯·玻尔
史恩·康納萊,肖恩·康纳利
辛·康納利,肖恩·康纳利
克列孟梭,乔治·克列孟梭
喬治·克列孟梭,乔治·克列孟梭
维托里奥·伊曼纽尔三世,维托里奥·埃马努埃莱三世
克里孟梭,乔治·克列孟梭
查理·義律,查理·义律
義律,查理·义律
嬰兒潮世代,嬰兒潮
陆秀夫,陸秀夫
孚祐帝君,吕洞宾
朱经武,朱經武
罔田有希子,岡田有希子
贝拉·库恩,库恩·贝拉
天上聖母,媽祖
加里宁,米哈伊尔·伊万诺维奇·加里宁
伍德沃德,罗伯特·伯恩斯·伍德沃德
约瑟夫·麦卡锡,约瑟夫·雷芒德·麦卡锡
海德格尔,马丁·海德格尔
弗朗哥,弗朗西斯科·佛朗哥
本笃16世,本篤十六世
駱賓王,骆宾王
蘇轍,苏辙
劉昫,刘昫
蓼丸綾,綾瀨遙
蒲美蓬,普密蓬·阿杜德
喬治華盛頓,乔治·华盛顿
比爾·柯林頓,比尔·克林顿
亚历山大·冯·法尔肯豪森,亚历山大·冯·法肯豪森
蒋宋孔陈,四大家族
亚力山大·冯·法肯豪森,亚历山大·冯·法肯豪森
列御寇,列禦寇
丘吉尔,温斯顿·丘吉尔
俺答,俺答汗
南唐后主,李煜
罗马里奥·迪·苏沙·法利亚,罗马里奥
貝魯斯柯尼,西尔维奥·贝卢斯科尼
豬八戒,猪八戒
猪悟能,猪八戒
幸田来未,倖田來未
张郃,張郃
乐进,樂進
黄百韬,黃百韜
华生医生,约翰·华生
奈威·隆巴顿,纳威·隆巴顿
費絲·希爾,菲丝·希尔
こやまきみこ,古山貴實子
地官大帝,舜
天官大帝,尧
水官大帝,禹
美琳达·法兰奇,梅琳達·蓋茲
陳露,陈露
三宝太监,鄭和
馬略,盖乌斯·马略
种村有菜,種村有菜
郭錫塯,郭錫瑠
卢齐乌斯·安东尼,卢基乌斯·安东尼
溫夫蕾,奧花·雲費
大卫·郎伊,戴维·朗伊
詹妮·史普莉,珍妮·希普利
冈崎律子,岡崎律子
玉置成实,玉置成實
波布,波尔布特
鑾披汶·頌堪,銮披汶·颂堪
甘地夫人,英迪拉·甘地
何梅尼,鲁霍拉·穆萨维·霍梅尼
巴伯爾,巴卑尔
马尔库斯·图留斯·基凯罗,西塞罗
讓-巴蒂斯特·科爾柏,让-巴普蒂斯特·柯尔贝尔
西塞羅,西塞罗
马略,盖乌斯·马略
吉米·威尔士,吉米·威爾斯
竹内结子,竹內結子
松岛菜菜子,松嶋菜菜子
陈文香,陳文香
平井坚,平井堅
裕仁天皇,昭和天皇
维尔伯·莱特,莱特兄弟
杨曦光,杨小凯
熊向暉,熊向晖
唐泽寿明,唐澤壽明
湯姆斯·潘恩,托马斯·潘恩
班哲明·富蘭克林,本傑明·富蘭克林
本杰明·富兰克林,本傑明·富蘭克林
普罗迪,罗马诺·普罗迪
羅馬諾·普羅迪,罗马诺·普罗迪
李祚,唐哀帝
魯班,鲁班
方勵之,方励之
邹韬奋,鄒韜奮
奧利弗·克倫威爾,奥利弗·克伦威尔
何內克,埃里希·昂纳克
埃里希·昂納克,埃里希·昂纳克
尼古拉·伊利扎洛夫,蔣經國
克勞德·李維史陀,克勞德·李維-史陀
梅澤由香里,吉原由香里
火野丽,火野玲
莎莉·譚寶,秀兰·邓波儿
添·布頓,蒂姆·伯顿
亞瑟王,亚瑟王
馬庫澤,赫伯特·马尔库塞
吉米威爾士,吉米·威爾斯
金·羅丹貝利,金·羅登貝瑞
藤本美贵,藤本美貴
末代沙皇,尼古拉二世 (俄罗斯)
丁·湯瑪斯,迪安·托马斯
史蒂文·斯皮尔伯格,斯蒂芬·斯皮尔伯格
荒川靜香,荒川静香
武藏坊弁庆,武藏坊辨慶
史末资,扬·史末资
陆奥宗光,陸奧宗光
前秦毛皇后,毛皇后 (苻登)
泽尻绘里香,澤尻英龍華
迈克·卢本斯·布隆伯格,迈克尔·布隆伯格
田村由加利,田村由香里
島田紳助,岛田绅助
唐飞,唐飛
海因茨·威廉·古德里安,海因茨·古德里安
占美威爾斯,吉米·威爾斯
亨利·贝当,菲利普·贝当
乔治·伊登,乔治·伊登，第一代奥克兰伯爵
天行者阿纳金,達斯·維達
达斯·瓦德,達斯·維達
唐宪宗李纯,唐宪宗
唐玄宗李隆基,唐玄宗
顏良,颜良
大鷹淑子,李香蘭
花森ぴんく,花森小桃
感动中国,感动中国年度人物评选
妻夫木聪,妻夫木聰
大仓忠义,大倉忠義
纹舞兰,紋舞蘭
苍井空,蒼井空
奥尔德林,巴兹·奥尔德林
所罗门王,所羅門
陳雲英,陈云英
伍豪,周恩来
蔡松坡,蔡锷
横山裕,橫山裕
楊度,杨度
溤鍚範,馮錫範
由贵香织里,由貴香織里
锦户亮,錦戶亮
内博贵,內博貴
小平邦彦,小平邦彥
武廟,武庙
陈元光,陳元光
開漳聖王,陳元光
淳于瓊,淳于琼
張慈觀,法主公
聖馬提亞,馬提亞
抹大拉馬利亞,抹大拉的馬利亞
抹大拉的玛丽亚,抹大拉的馬利亞
耶穌的母親,馬利亞 (耶穌的母親)
宮本雄二,宫本雄二
安祖蓮娜·祖莉,安吉丽娜·朱莉
安祖蓮娜祖莉,安吉丽娜·朱莉
豪斯霍弗爾,卡爾·豪斯霍弗爾
包公,包拯
關二哥,关羽
桂小五郎,木戶孝允
陈子昂,陳子昂
蕭士塔高維契,德米特里·德米特里耶维奇·肖斯塔科维奇
福原愛,福原爱
小李杜,李杜 (称呼)
西賽羅,西塞罗
二位尼,平時子
呂仙祖,吕洞宾
弁慶,武藏坊辨慶
李察·溫頓斯,理查德·溫特斯
理查·溫特斯,理查德·溫特斯
